url,title,author,avg_rating,num_ratings,num_reviews
https://www.goodreads.com/book/show/672875.Le_Morte_d_Arthur,Le Morte d'Arthur: King Arthur and the Legends of the Round Table,Thomas Malory,3.92,"36,162",1050
https://www.goodreads.com/book/show/45108.Fool_s_Fate,"Fool's Fate (Tawny Man, #3)",Robin Hobb,4.44,"68,428",2123
https://www.goodreads.com/book/show/21060.Crown_Duel,"Crown Duel (Crown & Court, #1-2)",Sherwood Smith,4.19,"24,696",1078
https://www.goodreads.com/book/show/13890.A_Crown_of_Swords,"A Crown of Swords (The Wheel of Time, #7)",Robert Jordan,4.05,"140,535",2956
https://www.goodreads.com/book/show/13829.Terrier,"Terrier (Beka Cooper, #1)",Tamora Pierce,4.13,"68,248",2037
https://www.goodreads.com/book/show/19351.The_Epic_of_Gilgamesh,The Epic of Gilgamesh,Anonymous,3.71,"89,314",4846
https://www.goodreads.com/book/show/769483.Magyk,"Magyk (Septimus Heap, #1)",Angie Sage,3.84,"116,323",not found
https://www.goodreads.com/book/show/149267.The_Stand,The Stand,Stephen King,4.34,"682,218",24587
https://www.goodreads.com/book/show/28694.Shadowmarch,"Shadowmarch (Shadowmarch, #1)",Tad Williams,3.74,"11,637",518
https://www.goodreads.com/book/show/13895.The_Fires_of_Heaven,"The Fires of Heaven (The Wheel of Time, #5)",Robert Jordan,4.17,"156,991",3911
https://www.goodreads.com/book/show/25188051-fireborn,Fireborn,James Dwyer,4.31,71,12
https://www.goodreads.com/book/show/15790883-promise-of-blood,"Promise of Blood (Powder Mage, #1)",Brian  McClellan,4.12,"48,622",3353
https://www.goodreads.com/book/show/24431.Trickster_s_Choice,"Trickster's Choice (Daughter of the Lioness, #1)",Tamora Pierce,4.23,"65,535",1547
https://www.goodreads.com/book/show/18364299-haven-of-dante,Haven of Dante: The Staff of Moshe,Leonardo Ramirez,4.32,53,not found
https://www.goodreads.com/book/show/11557.Swan_Song,Swan Song,Robert R. McCammon,4.28,"59,829",4035
https://www.goodreads.com/book/show/40866.Tales_of_the_Dying_Earth,Tales of the Dying Earth,Jack Vance,4.13,"5,145",404
https://www.goodreads.com/book/show/153784.First_Test,"First Test (Protector of the Small, #1)",Tamora Pierce,4.2,"59,860",1590
https://www.goodreads.com/book/show/22544764-uprooted,Uprooted,Naomi Novik,4.05,"199,756",25355
https://www.goodreads.com/book/show/264069.The_Witches_of_Eileanan,"The Witches of Eileanan (The Witches of Eileanan, #1)",Kate Forsyth,4.02,"6,616",342
https://www.goodreads.com/book/show/37442.Wicked,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",Gregory Maguire,3.54,"583,499",25128
https://www.goodreads.com/book/show/11149.The_Screwtape_Letters,The Screwtape Letters,C.S. Lewis,4.24,"376,691",13093
https://www.goodreads.com/book/show/177250.The_Mirror_of_Her_Dreams,"The Mirror of Her Dreams (Mordant's Need, #1)",Stephen R. Donaldson,3.92,"13,394",442
https://www.goodreads.com/book/show/104080.The_Last_Light_of_the_Sun,The Last Light of the Sun,Guy Gavriel Kay,3.95,"8,437",522
https://www.goodreads.com/book/show/116563.So_You_Want_to_Be_a_Wizard,So You Want to Be a Wizard (Young Wizards #1),Diane Duane,3.83,"26,231",1219
https://www.goodreads.com/book/show/127584.Dragonquest,"Dragonquest (Pern, #2)",Anne McCaffrey,4.07,"47,697",933
https://www.goodreads.com/book/show/618196.Transformation,"Transformation (Rai-Kirah, #1)",Carol Berg,3.99,"7,007",358
https://www.goodreads.com/book/show/15177.Bridge_of_Birds,"Bridge of Birds (The Chronicles of Master Li and Number Ten Ox, #1)",Barry Hughart,4.28,"9,928",1114
https://www.goodreads.com/book/show/35231.Lord_of_Chaos,"Lord of Chaos (The Wheel of Time, #6)",Robert Jordan,4.15,"145,585",3593
https://www.goodreads.com/book/show/13995.Winds_of_Fate,Winds of Fate (Mage Winds #1),Mercedes Lackey,4.05,"16,383",275
https://www.goodreads.com/book/show/16488.The_Complete_Book_of_Swords,"The Complete Book of Swords (Books of Swords, #1-3)",Fred Saberhagen,4.05,"3,493",90
https://www.goodreads.com/book/show/1046558.Shapechangers,Shapechangers (Chronicles of the Cheysuli #1),Jennifer Roberson,3.92,"3,893",148
https://www.goodreads.com/book/show/29137.The_Baker_s_Boy,"The Baker's Boy (Book of Words, #1)",J.V. Jones,3.79,"7,753",178
https://www.goodreads.com/book/show/113435.Crossroads_of_Twilight,"Crossroads of Twilight (The Wheel of Time, #10)",Robert Jordan,3.8,"102,916",3013
https://www.goodreads.com/book/show/34040263-the-land,"The Land: Raiders (Chaos Seeds, #6)",Aleron Kong,4.44,"10,764",337
https://www.goodreads.com/book/show/16096824-a-court-of-thorns-and-roses,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,4.19,"896,692",75233
https://www.goodreads.com/book/show/73906.Taliesin,Taliesin (The Pendragon Cycle #1),Stephen R. Lawhead,3.99,"16,070",687
https://www.goodreads.com/book/show/208.A_Shadow_in_Summer,"A Shadow in Summer (Long Price Quartet, #1)",Daniel Abraham,3.62,"11,955",850
https://www.goodreads.com/book/show/7139892-under-heaven,"Under Heaven (Under Heaven, #1)",Guy Gavriel Kay,4.16,"13,979",1650
https://www.goodreads.com/book/show/249747.Artemis_Fowl,"Artemis Fowl (Artemis Fowl, #1)",Eoin Colfer,3.85,"527,919",not found
https://www.goodreads.com/book/show/28553.Dragondrums,"Dragondrums (Harper Hall, #3)",Anne McCaffrey,4.09,"33,740",668
https://www.goodreads.com/book/show/126192.Mythago_Wood,"Mythago Wood (Mythago Wood, #1)",Robert Holdstock,3.8,"9,158",818
https://www.goodreads.com/book/show/13993.Joust,"Joust (Dragon Jousters, #1)",Mercedes Lackey,4.03,"11,324",338
https://www.goodreads.com/book/show/10572.A_Clash_of_Kings,"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,4.41,"844,574",25048
https://www.goodreads.com/book/show/35002208-maya-s-magical-adventures,Maya's Magical Adventures,Malcolm McCoard,4.73,145,37
https://www.goodreads.com/book/show/24249.A_Cavern_of_Black_Ice,"A Cavern of Black Ice (Sword of Shadows, #1)",J.V. Jones,3.87,"8,896",not found
https://www.goodreads.com/book/show/11390271-origins,Origins,Angelo Tsanatelis,3.87,54,14
https://www.goodreads.com/book/show/23437156-six-of-crows,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,4.49,"615,479",69796
https://www.goodreads.com/book/show/872109.Wit_ch_Fire,"Wit'ch Fire (The Banned and the Banished, #1)",James Clemens,3.92,"6,675",347
https://www.goodreads.com/book/show/2890090-the-republic-of-thieves,"The Republic of Thieves (Gentleman Bastard, #3)",Scott Lynch,4.21,"94,402",5508
https://www.goodreads.com/book/show/34084.The_Waste_Lands,"The Waste Lands (The Dark Tower, #3)",Stephen King,4.23,"199,943",not found
https://www.goodreads.com/book/show/13891.Winter_s_Heart,"Winter's Heart (The Wheel of Time, #9)",Robert Jordan,3.95,"115,534",2648
https://www.goodreads.com/book/show/14744360-the-fish-the-fighters-and-the-song-girl,The Fish the Fighters and the Song-Girl,Janet E. Morris,4.6,147,17
https://www.goodreads.com/book/show/76664.A_Spell_for_Chameleon,"A Spell for Chameleon (Xanth, #1)",Piers Anthony,3.91,"44,981",1728
https://www.goodreads.com/book/show/127645.Sword_Dancer,"Sword-Dancer (Tiger and Del, #1)",Jennifer Roberson,3.99,"7,797",231
https://www.goodreads.com/book/show/58990727-the-coven-of-deeds,The Coven of Deeds,Malcolm McCoard,4.88,25,2
https://www.goodreads.com/book/show/34234639-the-land,"The Land: Founding (Chaos Seeds, #1)",Aleron Kong,4.18,"22,217",1496
https://www.goodreads.com/book/show/13521459-red-country,"Red Country (First Law World, #6)",Joe Abercrombie,4.31,"40,852",2390
https://www.goodreads.com/book/show/12680907-bitterblue,"Bitterblue (Graceling Realm, #3)",Kristin Cashore,3.99,"110,839",8593
https://www.goodreads.com/book/show/40988046-stop-don-t-read-this-it-s-impossible,"Stop! Don't Read This, It's Impossible!",Malcolm McCoard,4.71,77,10
https://www.goodreads.com/book/show/8253920-towers-of-midnight,"Towers of Midnight (The Wheel of Time, #13)",Robert Jordan,4.44,"136,470",3421
https://www.goodreads.com/book/show/28524.The_Soulforge,"The Soulforge (Dragonlance: Raistlin Chronicles, #1)",Margaret Weis,4.17,"10,479",208
https://www.goodreads.com/book/show/6736971-the-desert-spear,"The Desert Spear (Demon Cycle, #2)",Peter V. Brett,4.2,"82,672",2729
https://www.goodreads.com/book/show/43077954-touching-the-moon,Touching the moon,Malcolm McCoard,4.72,36,3
https://www.goodreads.com/book/show/48557706-the-curse-of-cardoness,The Curse of Cardoness: Maya's Magical Adventures continue,Malcolm McCoard,4.77,30,2
https://www.goodreads.com/book/show/29227508-the-destroyer,"The Destroyer (The Destroyer, #1)",Michael-Scott Earle,4.02,"3,607",211
https://www.goodreads.com/book/show/50281680-murder-in-the-coven,Murder in the Coven: Maya's Magical Adventures continue,Malcolm McCoard,4.86,28,0
https://www.goodreads.com/book/show/140974.The_Path_of_Daggers,"The Path of Daggers (The Wheel of Time, #8)",Robert Jordan,3.92,"120,761",2647
https://www.goodreads.com/book/show/10194157-shadow-and-bone,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,3.96,"684,146",64692
https://www.goodreads.com/book/show/54267027-they-came-from-the-north,They came from the north,Malcolm McCoard,4.85,26,2
https://www.goodreads.com/book/show/25740412-the-black-witch,"The Black Witch (The Black Witch Chronicles, #1)",Laurie Forest,4.1,"23,981",3347
https://www.goodreads.com/book/show/222837.Inda,"Inda (Inda, #1)",Sherwood Smith,4.01,"4,500",394
https://www.goodreads.com/book/show/56177889-mischief-and-the-guardian-cats,Mischief and the Guardian Cats,Malcolm McCoard,4.78,27,1
https://www.goodreads.com/book/show/252838.Lord_Valentine_s_Castle,"Lord Valentine's Castle (Lord Valentine, #1)",Robert Silverberg,3.89,"9,072",372
https://www.goodreads.com/book/show/92717.The_Darkangel,"The Darkangel (Darkangel Trilogy, #1)",Meredith Ann Pierce,3.91,"9,039",612
https://www.goodreads.com/book/show/28695.City_of_Golden_Shadow,"City of Golden Shadow (Otherland, #1)",Tad Williams,3.92,"26,337",not found
https://www.goodreads.com/book/show/185292.The_Ruins_of_Ambrai,"The Ruins of Ambrai (Exiles, #1)",Melanie Rawn,4.07,"9,021",195
https://www.goodreads.com/book/show/3314369-the-steel-remains,"The Steel Remains (A Land Fit for Heroes, #1)",Richard K. Morgan,3.74,"15,646",1298
https://www.goodreads.com/book/show/45101.The_Mad_Ship,"The Mad Ship (Liveship Traders, #2)",Robin Hobb,4.24,"56,556",1999
https://www.goodreads.com/book/show/262430.Gregor_the_Overlander,"Gregor the Overlander (Underland Chronicles, #1)",Suzanne Collins,4.01,"98,435",6777
https://www.goodreads.com/book/show/6746405-fawcetta,"Fawcetta (Voices and Echoes of the Coliseum, #1)",Dalian Artanian,4.15,86,not found
https://www.goodreads.com/book/show/13665333-inborn,"Inborn (The Sagas of Di'Ghon, #1)",John LeViness,3.69,131,17
https://www.goodreads.com/book/show/25312178-the-stonegate-sword,The Stonegate Sword  (Stonegate #1),Harry James Fox,4.24,96,47
https://www.goodreads.com/book/show/34234731-the-land,"The Land: Catacombs (Chaos Seeds, #4)",Aleron Kong,4.34,"11,130",303
https://www.goodreads.com/book/show/28689.Stone_of_Farewell,"Stone of Farewell (Memory, Sorrow, and Thorn, #2)",Tad Williams,4.08,"46,572",814
https://www.goodreads.com/book/show/951749.The_Dying_Earth,The Dying Earth (The Dying Earth #1),Jack Vance,3.91,"8,195",611
https://www.goodreads.com/book/show/47989.Night_Watch,"Night Watch (Discworld, #29; City Watch, #6)",Terry Pratchett,4.47,"103,450",2626
https://www.goodreads.com/book/show/34484.Small_Gods,"Small Gods (Discworld, #13)",Terry Pratchett,4.3,"108,071",3463
https://www.goodreads.com/book/show/114936.The_Dragon_and_the_George,"The Dragon and the George (Dragon Knight, #1)",Gordon R. Dickson,3.89,"6,201",228
https://www.goodreads.com/book/show/234225.Dune,Dune (Dune #1),Frank Herbert,4.25,"1,034,456",43021
https://www.goodreads.com/book/show/311864.Heroes_Die,"Heroes Die (The Acts of Caine, #1)",Matthew Woodring Stover,4.09,"11,506",687
https://www.goodreads.com/book/show/5094.The_Drawing_of_the_Three,"The Drawing of the Three (The Dark Tower, #2)",Stephen King,4.22,"233,927",8670
https://www.goodreads.com/book/show/28194.Inkheart,"Inkheart (Inkworld, #1)",Cornelia Funke,3.9,"398,955",not found
https://www.goodreads.com/book/show/395962.Kushiel_s_Chosen,"Kushiel's Chosen (Phèdre's Trilogy, #2)",Jacqueline Carey,4.27,"38,840",1064
https://www.goodreads.com/book/show/13888.Knife_of_Dreams,"Knife of Dreams (The Wheel of Time, #11)",Robert Jordan,4.16,"111,680",2648
https://www.goodreads.com/book/show/64105.The_Last_Enchantment,"The Last Enchantment (Arthurian Saga, #3)",Mary  Stewart,4.17,"14,899",457
https://www.goodreads.com/book/show/19288321-fool-s-assassin,"Fool's Assassin (The Fitz and the Fool, #1)",Robin Hobb,4.39,"47,029",3072
https://www.goodreads.com/book/show/44688.Magician_s_Gambit,"Magician's Gambit (The Belgariad, #3)",David Eddings,4.13,"88,577",1018
https://www.goodreads.com/book/show/43919.Faerie_Tale,Faerie Tale,Raymond E. Feist,3.88,"10,144",544
https://www.goodreads.com/book/show/45102.Ship_of_Destiny,"Ship of Destiny (Liveship Traders, #3)",Robin Hobb,4.23,"63,387",not found
https://www.goodreads.com/book/show/43908.Shadow_of_a_Dark_Queen,"Shadow of a Dark Queen (The Serpentwar Saga, #1)",Raymond E. Feist,4.07,"27,888",301
https://www.goodreads.com/book/show/213647.The_Warrior_Heir,"The Warrior Heir (The Heir Chronicles, #1)",Cinda Williams Chima,3.94,"50,049",3330
https://www.goodreads.com/book/show/13624.The_Worm_Ouroboros,The Worm Ouroboros,E.R. Eddison,3.7,"4,381",468
https://www.goodreads.com/book/show/437786.Son_of_Avonar,"Son of Avonar (The Bridge of D'Arnath, #1)",Carol Berg,3.77,"3,066",not found
https://www.goodreads.com/book/show/2767052-the-hunger-games,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,4.32,"7,253,477",182515
https://www.goodreads.com/book/show/14686.The_King_of_Elfland_s_Daughter,The King of Elfland's Daughter,Lord Dunsany,3.83,"6,625",not found
https://www.goodreads.com/book/show/168525.The_Mabinogion_Tetralogy,The Mabinogion Tetralogy,Evangeline Walton,4.2,"1,112",83
https://www.goodreads.com/book/show/14497.Neverwhere,"Neverwhere (London Below, #1)",Neil Gaiman,4.17,"470,888",25181
https://www.goodreads.com/book/show/3342764-the-magician-s-apprentice,"The Magician's Apprentice (Black Magician, #0.5)",Trudi Canavan,3.97,"23,364",746
https://www.goodreads.com/book/show/28250.The_Novice,"The Novice (Black Magician Trilogy, #2)",Trudi Canavan,4.06,"55,696",1537
https://www.goodreads.com/book/show/565335.Acacia,"Acacia: The War with the Mein (Acacia, #1)",David Anthony Durham,3.57,"8,643",555
https://www.goodreads.com/book/show/176277.The_Time_of_the_Dark,"The Time of the Dark (Darwath, #1)",Barbara Hambly,3.98,"5,176",227
https://www.goodreads.com/book/show/568099.Waylander,Waylander (The Drenai Saga #3),David Gemmell,4.28,"18,804",409
https://www.goodreads.com/book/show/13658.The_Other_Wind,"The Other Wind (Earthsea Cycle, #6)",Ursula K. Le Guin,4.16,"22,305",1280
https://www.goodreads.com/book/show/587582.Queen_of_Sorcery,"Queen of Sorcery (The Belgariad, #2)",David Eddings,4.13,"69,277",1239
https://www.goodreads.com/book/show/9268487-the-daylight-war,"The Daylight War (Demon Cycle, #3)",Peter V. Brett,4.21,"56,919",2400
https://www.goodreads.com/book/show/29587324-deep-world-fire,Deep World Fire  (Deep World Saga #1),C.M. Meridian,4.12,50,9
https://www.goodreads.com/book/show/92755.The_Riddle_Master_of_Hed,"The Riddle-Master of Hed (Riddle-Master, #1)",Patricia A. McKillip,4,"11,996",543
https://www.goodreads.com/book/show/20882143-blood-borne,"Blood Borne (Cathedral Chronicles, #1)",Elizabeth Wixley,4.41,140,43
https://www.goodreads.com/book/show/722667.The_Dream_Quest_of_Unknown_Kadath,The Dream-Quest of Unknown Kadath,H.P. Lovecraft,3.97,"6,419",420
https://www.goodreads.com/book/show/18666047-half-a-king,"Half a King (Shattered Sea, #1)",Joe Abercrombie,3.96,"56,989",5483
https://www.goodreads.com/book/show/24213.Alice_s_Adventures_in_Wonderland_Through_the_Looking_Glass,Alice's Adventures in Wonderland / Through the Looking-Glass,Lewis Carroll,4.06,"503,610",12363
https://www.goodreads.com/book/show/22916.The_Complete_Fairy_Tales_of_The_Brothers_Grimm,The Complete Fairy Tales of The Brothers Grimm,Jacob Grimm,4.28,"151,164",2772
https://www.goodreads.com/book/show/189783.The_Elfstones_of_Shannara,"The Elfstones of Shannara  (The Original Shannara Trilogy, #2)",Terry Brooks,3.96,"69,005",1754
https://www.goodreads.com/book/show/45109.Golden_Fool,"Golden Fool (Tawny Man, #2)",Robin Hobb,4.33,"71,905",1619
https://www.goodreads.com/book/show/27774758-an-ember-in-the-ashes,"An Ember in the Ashes (An Ember in the Ashes, #1)",Sabaa Tahir,4.27,"238,991",not found
https://www.goodreads.com/book/show/22852698-the-liar-s-key,"The Liar's Key (The Red Queen's War, #2)",Mark  Lawrence,4.25,"18,207",1077
https://www.goodreads.com/book/show/1166599.The_Gathering_Storm,"The Gathering Storm (The Wheel of Time, #12)",Robert Jordan,4.38,"138,759",3957
https://www.goodreads.com/book/show/5096.Wizard_and_Glass,"Wizard and Glass (The Dark Tower, #4)",Stephen King,4.24,"178,982",6722
https://www.goodreads.com/book/show/44687.Enchanters_End_Game,"Enchanters' End Game (The Belgariad, #5)",David Eddings,4.17,"89,429",1049
https://www.goodreads.com/book/show/7347.The_Book_of_Lost_Tales_Part_One,"The Book of Lost Tales, Part One (The History of Middle-Earth, #1)",J.R.R. Tolkien,3.85,"13,672",392
https://www.goodreads.com/book/show/32628.The_Great_and_Secret_Show,The Great and Secret Show (Book of the Art #1),Clive Barker,4.06,"29,276",762
https://www.goodreads.com/book/show/18002053-the-return-of-the-dragons,The Return of the Dragons,Kenneth Kappelmann,4.52,52,3
https://www.goodreads.com/book/show/15761926-in-the-devil-s-own-words,In The Devil's Own Words,Elizabeth Wixley,4.38,165,34
https://www.goodreads.com/book/show/60211.The_Shadow_of_the_Torturer,"The Shadow of the Torturer (The Book of the New Sun, #1)",Gene Wolfe,3.81,"23,634",1578
https://www.goodreads.com/book/show/20923990-the-lone-apprentice,The Lone Apprentice,I.K. Spencer,4.1,40,12
https://www.goodreads.com/book/show/28735.By_the_Sword,"By the Sword (Valdemar, #9)",Mercedes Lackey,4.26,"20,229",339
https://www.goodreads.com/book/show/44170.The_Looking_Glass_Wars,"The Looking Glass Wars (The Looking Glass Wars, #1)",Frank Beddor,3.93,"42,964",not found
https://www.goodreads.com/book/show/9245759-the-lament-of-the-stone,"The Lament of the Stone (Stonewiser, #3)",Dora Machado,4.04,119,8
https://www.goodreads.com/book/show/104086.The_Summer_Tree,The Summer Tree (The Fionavar Tapestry #1),Guy Gavriel Kay,3.98,"22,469",1486
https://www.goodreads.com/book/show/400924.Chronicles_of_the_Black_Company,"Chronicles of the Black Company (The Chronicles of the Black Company, #1-3)",Glen Cook,4.22,"23,532",763
https://www.goodreads.com/book/show/28733.Take_a_Thief,Take a Thief (Valdemar #25),Mercedes Lackey,4.14,"13,262",224
https://www.goodreads.com/book/show/613991.The_King_Beyond_the_Gate,"The King Beyond the Gate (The Drenai Saga, #2)",David Gemmell,4.14,"13,659",280
https://www.goodreads.com/book/show/13922.Wolfskin,"Wolfskin (Saga of the Light Isles, #1)",Juliet Marillier,4.03,"6,803",310
https://www.goodreads.com/book/show/15549.Armageddon_s_Children,"Armageddon's Children (Genesis of Shannara, #1)",Terry Brooks,4.11,"15,982",765
https://www.goodreads.com/book/show/92121.Nine_Princes_in_Amber,Nine Princes in Amber (The Chronicles of Amber #1),Roger Zelazny,4.06,"54,284",2128
https://www.goodreads.com/book/show/13662.The_Tombs_of_Atuan,"The Tombs of Atuan (Earthsea Cycle, #2)",Ursula K. Le Guin,4.1,"100,633",3964
https://www.goodreads.com/book/show/5907.The_Hobbit_or_There_and_Back_Again,"The Hobbit, or There and Back Again",J.R.R. Tolkien,4.28,"3,308,300",55948
https://www.goodreads.com/book/show/53450218-the-past,"The Past (VanWest, #1)",Kenneth   Thomas,3.8,698,212
https://www.goodreads.com/book/show/53172026-diplomat-of-uram,Diplomat of Uram,Richard R. Matthews,4.42,36,6
https://www.goodreads.com/book/show/15744546-parish-secrets,"Parish Secrets (Parish Secrets, #1)",Megan White,3.65,95,19
https://www.goodreads.com/book/show/33913854-the-false-prophet,"The False Prophet (Stonegate, #2)",Harry James Fox,4.49,57,28
https://www.goodreads.com/book/show/6585201-changes,"Changes (The Dresden Files, #12)",Jim Butcher,4.5,"106,124",4480
https://www.goodreads.com/book/show/40275288-the-priory-of-the-orange-tree,The Priory of the Orange Tree,Samantha Shannon,4.23,"86,273",15607
https://www.goodreads.com/book/show/45110.Shaman_s_Crossing,"Shaman's Crossing (Soldier Son, #1)",Robin Hobb,3.48,"21,585",966
https://www.goodreads.com/book/show/18392.The_Lost_Years_of_Merlin,The Lost Years of Merlin,T.A. Barron,3.97,"18,885",866
https://www.goodreads.com/book/show/31305863-the-shadow-crucible,The Shadow Crucible,T.M. Lakomy,4.02,97,31
https://www.goodreads.com/book/show/399373.The_Swords_Trilogy,"The Swords Trilogy (Corum, #1-3)",Michael Moorcock,4.07,"2,753",88
https://www.goodreads.com/book/show/40869.Suldrun_s_Garden,Suldrun's Garden (Lyonesse #1),Jack Vance,3.93,"5,246",339
https://www.goodreads.com/book/show/450692.Myrren_s_Gift,"Myrren's Gift (The Quickening, #1)",Fiona McIntosh,3.86,"4,813",217
https://www.goodreads.com/book/show/10754265-the-written,The Written (Emaneska #1),Ben Galley,3.74,"1,814",242
https://www.goodreads.com/book/show/25744891-dragon-eaters,"Dragon Eaters (Heroika, #1)",Janet E. Morris,4.54,121,19
https://www.goodreads.com/book/show/39063.Titus_Groan,"Titus Groan (Gormenghast, #1)",Mervyn Peake,3.91,"17,410",1626
https://www.goodreads.com/book/show/15560.Ilse_Witch,"Ilse Witch (Voyage of the Jerle Shannara, #1)",Terry Brooks,3.98,"17,922",291
https://www.goodreads.com/book/show/201341.Mossflower,"Mossflower (Redwall, #2)",Brian Jacques,4.1,"66,433",not found
https://www.goodreads.com/book/show/1203471.The_Firebrand,The Firebrand,Marion Zimmer Bradley,4.06,"10,194",506
https://www.goodreads.com/book/show/13616278-the-red-knight,"The Red Knight (The Traitor Son Cycle, #1)",Miles  Cameron,4.11,"16,021",1177
https://www.goodreads.com/book/show/13497.A_Feast_for_Crows,"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,4.14,"670,125",22593
https://www.goodreads.com/book/show/3218719-the-ruins-of-gorlan-the-burning-bridge-the-icebound-land,The Ruins of Gorlan / The Burning Bridge / The Icebound Land (Ranger's Apprentice #1-3),John Flanagan,4.49,"10,530",211
https://www.goodreads.com/book/show/27154427-the-wheel-of-osheim,"The Wheel of Osheim (The Red Queen's War, #3)",Mark  Lawrence,4.33,"14,835",not found
https://www.goodreads.com/book/show/49021976-rhythm-of-war,"Rhythm of War (The Stormlight Archive, #4)",Brandon Sanderson,4.62,"78,701",6955
https://www.goodreads.com/book/show/18006496-queen-of-shadows,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,4.55,"353,627",27068
https://www.goodreads.com/book/show/25296.The_Dark_Mirror,"The Dark Mirror (The Bridei Chronicles, #1)",Juliet Marillier,3.99,"9,128",509
https://www.goodreads.com/book/show/8942981-son-of-ereubus,"Son of Ereubus (Guardians of Legend, #1)",J.S. Chancellor,3.65,273,65
https://www.goodreads.com/book/show/4978.Wolves_of_the_Calla,"Wolves of the Calla (The Dark Tower, #5)",Stephen King,4.18,"167,992",4784
https://www.goodreads.com/book/show/13810.Magician,"Magician: Master (The Riftwar Saga, #2)",Raymond E. Feist,4.23,"69,356",864
https://www.goodreads.com/book/show/1051620.The_Innocent_Mage,"The Innocent Mage (Kingmaker, Kingbreaker, #1)",Karen Miller,3.66,"19,203",944
https://www.goodreads.com/book/show/22878967-the-shadow-of-what-was-lost,"The Shadow of What Was Lost (The Licanius Trilogy, #1)",James Islington,4.14,"35,842",3220
https://www.goodreads.com/book/show/13667.The_Farthest_Shore,"The Farthest Shore (Earthsea Cycle, #3)",Ursula K. Le Guin,4.12,"101,618",2724
https://www.goodreads.com/book/show/2015492.Empress,Empress (Godspeaker Trilogy #1),Karen Miller,3.49,"5,842",557
https://www.goodreads.com/book/show/144350.The_Battle_for_Skandia,"The Battle for Skandia (Ranger's Apprentice, #4)",John Flanagan,4.35,"86,826",2229
https://www.goodreads.com/book/show/13923.Blade_of_Fortriu,"Blade of Fortriu (The Bridei Chronicles, #2)",Juliet Marillier,4.1,"6,346",262
https://www.goodreads.com/book/show/18138189-tower-lord,"Tower Lord (Raven's Shadow, #2)",Anthony Ryan,4.17,"43,594",1919
https://www.goodreads.com/book/show/1022658.The_Ladies_of_Mandrigyn,"The Ladies of Mandrigyn (Sun Wolf and Starhawk, #1)",Barbara Hambly,3.96,"3,152",148
https://www.goodreads.com/book/show/2408602.The_Red_Wolf_Conspiracy,"The Red Wolf Conspiracy (The Chathrand Voyage, #1)",Robert V.S. Redick,3.69,"6,137",359
https://www.goodreads.com/book/show/10803121-the-alloy-of-law,"The Alloy of Law (Mistborn, #4)",Brandon Sanderson,4.2,"161,180",9582
https://www.goodreads.com/book/show/13925.Child_of_the_Prophecy,"Child of the Prophecy (Sevenwaters, #3)",Juliet Marillier,4.12,"21,130",1001
https://www.goodreads.com/book/show/13927.Son_of_the_Shadows,"Son of the Shadows (Sevenwaters, #2)",Juliet Marillier,4.33,"29,426",1524
https://www.goodreads.com/book/show/17927395-a-court-of-mist-and-fury,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,4.61,"634,747",62370
https://www.goodreads.com/book/show/505352.Ravenheart,"Ravenheart (The Rigante, #3)",David Gemmell,4.29,"6,650",138
https://www.goodreads.com/book/show/10445208-touch-of-power,"Touch of Power (Healer, #1)",Maria V. Snyder,4.14,"43,985",3381
https://www.goodreads.com/book/show/258392.Gormenghast,"Gormenghast (Gormenghast, #2)",Mervyn Peake,4.04,"12,601",556
https://www.goodreads.com/book/show/40273980-avaland,Avaland,Amy Croucher Rose,4.64,25,2
https://www.goodreads.com/book/show/58441523-the-return-of-the-knights,The Return of the Knights,Gregory Kontaxis,4.99,95,not found
https://www.goodreads.com/book/show/375802.Ender_s_Game,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,4.3,"1,238,422",45491
https://www.goodreads.com/book/show/97967.Mystic_and_Rider,"Mystic and Rider (Twelve Houses, #1)",Sharon Shinn,4.09,"9,910",635
https://www.goodreads.com/book/show/30150701-redstone,Redstone (The Ammolite Adventures #2),C.E.  Johnson,4.65,84,14
https://www.goodreads.com/book/show/10165727-froi-of-the-exiles,"Froi of the Exiles (Lumatere Chronicles, #2)",Melina Marchetta,4.29,"16,773",1973
https://www.goodreads.com/book/show/27837381-bluestone,Bluestone (The Ammolite Adventures #1),C.E.  Johnson,4.35,130,not found
https://www.goodreads.com/book/show/24148841-rise-of-the-flame,Rise of the Flame (The Eura Chronicles #1),K.N. Lee,3.97,627,96
https://www.goodreads.com/book/show/6130616-the-magic-kingdom-of-landover-volume-1,"The Magic Kingdom of Landover, Volume 1 (Magic Kingdom of Landover, #1-3)",Terry Brooks,4.13,"3,052",96
